series,model,origin,step,yhat
s5,daily_naive,3240,23,1398.061748
s5,daily_naive,3264,0,1502.316572
s5,daily_naive,3264,1,1487.149805
s5,daily_naive,3264,2,1398.121970
s5,daily_naive,3264,3,1428.208109
s5,daily_naive,3264,4,1255.489865
s5,daily_naive,3264,5,1149.191762
s5,daily_naive,3264,6,1016.043988
s5,daily_naive,3264,7,883.245856
s5,daily_naive,3264,8,874.474958
s5,daily_naive,3264,9,678.922023
s5,daily_naive,3264,10,746.762911
s5,daily_naive,3264,11,686.051275
s5,daily_naive,3264,12,824.540503
s5,daily_naive,3264,13,617.502908
s5,daily_naive,3264,14,814.908510
s5,daily_naive,3264,15,805.703503
s5,daily_naive,3264,16,867.823819
s5,daily_naive,3264,17,880.419131
s5,daily_naive,3264,18,955.524903
s5,daily_naive,3264,19,1084.031572
s5,daily_naive,3264,20,1190.585325
s5,daily_naive,3264,21,1312.039066
s5,daily_naive,3264,22,1289.464060
s5,daily_naive,3264,23,1480.973332
s5,daily_naive,3288,0,1503.247455
s5,daily_naive,3288,1,1182.730689
s5,daily_naive,3288,2,1338.967644
s5,daily_naive,3288,3,1260.463304
s5,daily_naive,3288,4,1116.962295
s5,daily_naive,3288,5,896.789828
s5,daily_naive,3288,6,866.127323
s5,daily_naive,3288,7,877.382377
s5,daily_naive,3288,8,843.929453
s5,daily_naive,3288,9,738.242218
s5,daily_naive,3288,10,671.772497
s5,daily_naive,3288,11,566.946061
s5,daily_naive,3288,12,633.040172
s5,daily_naive,3288,13,591.670150
s5,daily_naive,3288,14,663.713920
s5,daily_naive,3288,15,616.592458
s5,daily_naive,3288,16,643.269238
s5,daily_naive,3288,17,658.183011
s5,daily_naive,3288,18,975.086132
s5,daily_naive,3288,19,907.087870
s5,daily_naive,3288,20,958.123035
s5,daily_naive,3288,21,951.219376
s5,daily_naive,3288,22,1209.925095
s5,daily_naive,3288,23,1102.359542
s5,daily_naive,3312,0,1223.013899
s5,daily_naive,3312,1,1226.895244
s5,daily_naive,3312,2,1275.189778
s5,daily_naive,3312,3,1056.488342
s5,daily_naive,3312,4,886.922104
s5,daily_naive,3312,5,1003.632535
s5,daily_naive,3312,6,857.848686
s5,daily_naive,3312,7,689.249017
s5,daily_naive,3312,8,636.827770
s5,daily_naive,3312,9,693.640614
s5,daily_naive,3312,10,488.635617
s5,daily_naive,3312,11,387.467855
s5,daily_naive,3312,12,406.737702
s5,daily_naive,3312,13,457.358211
s5,daily_naive,3312,14,468.102660
s5,daily_naive,3312,15,515.805680
s5,daily_naive,3312,16,583.942587
s5,daily_naive,3312,17,556.001134
s5,daily_naive,3312,18,779.674086
s5,daily_naive,3312,19,906.030165
s5,daily_naive,3312,20,967.152545
s5,daily_naive,3312,21,991.667322
s5,daily_naive,3312,22,1052.677471
s5,daily_naive,3312,23,1114.270514
s5,daily_naive,3336,0,1122.402125
s5,daily_naive,3336,1,987.980747
s5,daily_naive,3336,2,1069.408328
s5,daily_naive,3336,3,1118.376382
s5,daily_naive,3336,4,927.256744
s5,daily_naive,3336,5,825.221889
s5,daily_naive,3336,6,815.098425
s5,daily_naive,3336,7,679.681687
s5,daily_naive,3336,8,529.748371
s5,daily_naive,3336,9,514.586033
s5,daily_naive,3336,10,565.562874
s5,daily_naive,3336,11,532.806134
s5,daily_naive,3336,12,389.906819
s5,daily_naive,3336,13,373.872478
s5,daily_naive,3336,14,507.666455
s5,daily_naive,3336,15,509.005402
s5,daily_naive,3336,16,590.174876
s5,daily_naive,3336,17,634.122934
s5,daily_naive,3336,18,639.988295
s5,daily_naive,3336,19,729.090683
s5,daily_naive,3336,20,926.056803
s5,daily_naive,3336,21,935.301912
s5,daily_naive,3336,22,1144.529848
s5,daily_naive,3336,23,1201.535635
s6,seasonal_naive,3192,0,2839.349586
s6,seasonal_naive,3192,1,2566.460089
s6,seasonal_naive,3192,2,2605.498948
s6,seasonal_naive,3192,3,2481.179623
s6,seasonal_naive,3192,4,2308.828932
s6,seasonal_naive,3192,5,1970.319965
s6,seasonal_naive,3192,6,2035.656048
s6,seasonal_naive,3192,7,1484.140442
s6,seasonal_naive,3192,8,1365.716078
s6,seasonal_naive,3192,9,1479.289003
s6,seasonal_naive,3192,10,1096.999814
s6,seasonal_naive,3192,11,1706.033061
s6,seasonal_naive,3192,12,1185.087212
s6,seasonal_naive,3192,13,1400.584745
s6,seasonal_naive,3192,14,1827.224642
s6,seasonal_naive,3192,15,1581.396472
s6,seasonal_naive,3192,16,2239.839751
s6,seasonal_naive,3192,17,2427.881842
s6,seasonal_naive,3192,18,2614.833435
s6,seasonal_naive,3192,19,2643.378362
s6,seasonal_naive,3192,20,3055.839699
s6,seasonal_naive,3192,21,2950.864848
s6,seasonal_naive,3192,22,3211.624350
s6,seasonal_naive,3192,23,2959.097425
s6,seasonal_naive,3216,0,3250.159890
s6,seasonal_naive,3216,1,3158.671123
s6,seasonal_naive,3216,2,3024.324044
s6,seasonal_naive,3216,3,2912.569503
s6,seasonal_naive,3216,4,2423.845283
s6,seasonal_naive,3216,5,2544.542711
s6,seasonal_naive,3216,6,2157.198962
s6,seasonal_naive,3216,7,2012.028559
s6,seasonal_naive,3216,8,1917.463761
s6,seasonal_naive,3216,9,1609.593031
s6,seasonal_naive,3216,10,1760.636984
s6,seasonal_naive,3216,11,1561.040768
s6,seasonal_naive,3216,12,1732.678143
s6,seasonal_naive,3216,13,1698.158272
s6,seasonal_naive,3216,14,1683.466662
s6,seasonal_naive,3216,15,2129.064289
s6,seasonal_naive,3216,16,2167.950339
s6,seasonal_naive,3216,17,2461.607827
s6,seasonal_naive,3216,18,2511.220746
s6,seasonal_naive,3216,19,2531.516010
s6,seasonal_naive,3216,20,3083.887318
s6,seasonal_naive,3216,21,2749.597401
s6,seasonal_naive,3216,22,3046.116700
s6,seasonal_naive,3216,23,2900.696483
s6,seasonal_naive,3240,0,3223.119445
s6,seasonal_naive,3240,1,2760.683959
s6,seasonal_naive,3240,2,3077.466860
s6,seasonal_naive,3240,3,3192.850391
s6,seasonal_naive,3240,4,2454.125043
s6,seasonal_naive,3240,5,2562.354642
s6,seasonal_naive,3240,6,2487.514690
s6,seasonal_naive,3240,7,1776.680339
s6,seasonal_naive,3240,8,1809.962580
s6,seasonal_naive,3240,9,1558.922066
s6,seasonal_naive,3240,10,1572.709732
s6,seasonal_naive,3240,11,1474.813347
s6,seasonal_naive,3240,12,1847.005421
s6,seasonal_naive,3240,13,1640.117050
s6,seasonal_naive,3240,14,2114.866144
s6,seasonal_naive,3240,15,2232.386275
s6,seasonal_naive,3240,16,2255.541569
s6,seasonal_naive,3240,17,2191.098897
s6,seasonal_naive,3240,18,2373.990122
s6,seasonal_naive,3240,19,2519.953521
s6,seasonal_naive,3240,20,2908.674239
s6,seasonal_naive,3240,21,2925.330780
s6,seasonal_naive,3240,22,3010.677525
s6,seasonal_naive,3240,23,3040.706521
s6,seasonal_naive,3264,0,3288.659744
s6,seasonal_naive,3264,1,2865.995211
s6,seasonal_naive,3264,2,2703.444743
s6,seasonal_naive,3264,3,2636.420711
s6,seasonal_naive,3264,4,2431.438327
s6,seasonal_naive,3264,5,2357.832380
s6,seasonal_naive,3264,6,2152.432301
s6,seasonal_naive,3264,7,1586.054907
s6,seasonal_naive,3264,8,1615.567407
s6,seasonal_naive,3264,9,1322.557062
s6,seasonal_naive,3264,10,1372.295882
s6,seasonal_naive,3264,11,1183.185455
s6,seasonal_naive,3264,12,1102.934484
s6,seasonal_naive,3264,13,1260.249934
s6,seasonal_naive,3264,14,1471.776778
s6,seasonal_naive,3264,15,1379.947517
s6,seasonal_naive,3264,16,1790.560556
s6,seasonal_naive,3264,17,1910.049549
s6,seasonal_naive,3264,18,2059.726934
s6,seasonal_naive,3264,19,2360.613087
s6,seasonal_naive,3264,20,2561.121779
s6,seasonal_naive,3264,21,2529.801016
s6,seasonal_naive,3264,22,2131.857764
s6,seasonal_naive,3264,23,2517.389012
s6,seasonal_naive,3288,0,2797.246022
s6,seasonal_naive,3288,1,2317.619347
s6,seasonal_naive,3288,2,2443.258557
s6,seasonal_naive,3288,3,1932.351645
s6,seasonal_naive,3288,4,2357.654303
s6,seasonal_naive,3288,5,1655.524906
s6,seasonal_naive,3288,6,1684.029764
s6,seasonal_naive,3288,7,1281.551811
s6,seasonal_naive,3288,8,1216.456458
s6,seasonal_naive,3288,9,1239.652154
s6,seasonal_naive,3288,10,946.540001
s6,seasonal_naive,3288,11,743.648903
s6,seasonal_naive,3288,12,1154.542933
s6,seasonal_naive,3288,13,955.393570
s6,seasonal_naive,3288,14,1325.339438
s6,seasonal_naive,3288,15,1127.897072
s6,seasonal_naive,3288,16,1377.475440
s6,seasonal_naive,3288,17,1744.728173
s6,seasonal_naive,3288,18,1979.028796
s6,seasonal_naive,3288,19,2130.933563
s6,seasonal_naive,3288,20,2058.350079
s6,seasonal_naive,3288,21,2395.208840
s6,seasonal_naive,3288,22,2156.551070
s6,seasonal_naive,3288,23,2564.946230
s6,seasonal_naive,3312,0,2427.559984
s6,seasonal_naive,3312,1,2457.653596
s6,seasonal_naive,3312,2,2130.243324
s6,seasonal_naive,3312,3,2015.326030
s6,seasonal_naive,3312,4,1943.664696
s6,seasonal_naive,3312,5,1423.708628
s6,seasonal_naive,3312,6,1353.700541
s6,seasonal_naive,3312,7,1386.298377
s6,seasonal_naive,3312,8,1173.601517
s6,seasonal_naive,3312,9,883.389136
s6,seasonal_naive,3312,10,755.647520
s6,seasonal_naive,3312,11,640.274912
s6,seasonal_naive,3312,12,802.174965
s6,seasonal_naive,3312,13,1036.302587
s6,seasonal_naive,3312,14,1077.264966
s6,seasonal_naive,3312,15,1032.724252
s6,seasonal_naive,3312,16,1275.347359
s6,seasonal_naive,3312,17,1726.261082
s6,seasonal_naive,3312,18,1460.531132
s6,seasonal_naive,3312,19,2290.357533
s6,seasonal_naive,3312,20,1739.708716
s6,seasonal_naive,3312,21,2348.084108
s6,seasonal_naive,3312,22,2328.252520
s6,seasonal_naive,3312,23,2360.283189
s6,seasonal_naive,3336,0,2353.529563
s6,seasonal_naive,3336,1,2446.862474
s6,seasonal_naive,3336,2,2262.422897
s6,seasonal_naive,3336,3,2087.912320
s6,seasonal_naive,3336,4,2221.884952
s6,seasonal_naive,3336,5,1826.838530
s6,seasonal_naive,3336,6,1556.006407
s6,seasonal_naive,3336,7,1144.545595
s6,seasonal_naive,3336,8,1195.809712
s6,seasonal_naive,3336,9,1108.091516
s6,seasonal_naive,3336,10,1124.871345
s6,seasonal_naive,3336,11,1020.413838
s6,seasonal_naive,3336,12,1040.114309
s6,seasonal_naive,3336,13,1053.974648
s6,seasonal_naive,3336,14,1408.793506
s6,seasonal_naive,3336,15,1174.756405
s6,seasonal_naive,3336,16,1668.920680
s6,seasonal_naive,3336,17,2078.978965
s6,seasonal_naive,3336,18,1649.869538
s6,seasonal_naive,3336,19,2519.520641
s6,seasonal_naive,3336,20,2564.442410
s6,seasonal_naive,3336,21,2690.350607
s6,seasonal_naive,3336,22,2599.585692
s6,seasonal_naive,3336,23,2658.072591
s6,seasonal_naive,3360,0,2625.642921
s6,seasonal_naive,3360,1,3276.000290
s6,seasonal_naive,3360,2,2467.241732
s6,seasonal_naive,3360,3,2832.601543
s6,seasonal_naive,3360,4,2260.154393
s6,seasonal_naive,3360,5,1943.926285
s6,seasonal_naive,3360,6,2014.743549
s6,seasonal_naive,3360,7,1687.365993
s6,seasonal_naive,3360,8,1431.723203
s6,seasonal_naive,3360,9,1384.023120
s6,seasonal_naive,3360,10,1497.883281
s6,seasonal_naive,3360,11,1312.313056
s6,seasonal_naive,3360,12,1296.342102
s6,seasonal_naive,3360,13,1505.308935
s6,seasonal_naive,3360,14,1692.890734
s6,seasonal_naive,3360,15,1577.472686
s6,seasonal_naive,3360,16,2207.247813
s6,seasonal_naive,3360,17,2039.667441
s6,seasonal_naive,3360,18,2416.404642
s6,seasonal_naive,3360,19,2807.950407
s6,seasonal_naive,3360,20,2909.388587
s6,seasonal_naive,3360,21,2929.279346
s6,seasonal_naive,3360,22,3009.989276
s6,seasonal_naive,3360,23,3124.360626
s6,seasonal_naive,3384,0,3299.280247
s6,seasonal_naive,3384,1,3041.469452
s6,seasonal_naive,3384,2,3123.125651
s6,seasonal_naive,3384,3,2759.708541
s6,seasonal_naive,3384,4,2936.672868
s6,seasonal_naive,3384,5,2436.620021
s6,seasonal_naive,3384,6,2409.614909
s6,seasonal_naive,3384,7,1812.237491
s6,seasonal_naive,3384,8,1838.064712
s6,seasonal_naive,3384,9,1827.883062
s6,seasonal_naive,3384,10,1337.137674
s6,seasonal_naive,3384,11,1495.002253
s6,seasonal_naive,3384,12,1449.284900
s6,seasonal_naive,3384,13,1790.641873
s6,seasonal_naive,3384,14,1685.394231
s6,seasonal_naive,3384,15,2007.452195
s6,seasonal_naive,3384,16,2151.274396
s6,seasonal_naive,3384,17,2363.358603
s6,seasonal_naive,3384,18,2317.760513
s6,seasonal_naive,3384,19,2882.542477
s6,seasonal_naive,3384,20,2641.207967
s6,seasonal_naive,3384,21,3258.843539
s6,seasonal_naive,3384,22,3177.493406
s6,seasonal_naive,3384,23,3051.261182
s6,seasonal_naive,3408,0,3136.490240
s6,seasonal_naive,3408,1,2807.816362
s6,seasonal_naive,3408,2,2872.722600
s6,seasonal_naive,3408,3,2803.967190
s6,seasonal_naive,3408,4,2970.086287
s6,seasonal_naive,3408,5,2163.487495
s6,seasonal_naive,3408,6,2154.097075
s6,seasonal_naive,3408,7,1822.606763
s6,seasonal_naive,3408,8,1875.777574
s6,seasonal_naive,3408,9,1887.550485
s6,seasonal_naive,3408,10,1394.803951
s6,seasonal_naive,3408,11,1551.951298
s6,seasonal_naive,3408,12,1711.900338
s6,seasonal_naive,3408,13,1533.523786
s6,seasonal_naive,3408,14,1673.426580
s6,seasonal_naive,3408,15,1803.008185
s6,seasonal_naive,3408,16,2048.714240
s6,seasonal_naive,3408,17,2276.533742
s6,seasonal_naive,3408,18,2316.126341
s6,seasonal_naive,3408,19,2574.945474
s6,seasonal_naive,3408,20,2601.465549
s6,seasonal_naive,3408,21,2925.507422
s6,seasonal_naive,3408,22,2991.815257
s6,seasonal_naive,3408,23,3160.153319
s6,daily_naive,3192,0,2353.529563
s6,daily_naive,3192,1,2446.862474
s6,daily_naive,3192,2,2262.422897
s6,daily_naive,3192,3,2087.912320
s6,daily_naive,3192,4,2221.884952
s6,daily_naive,3192,5,1826.838530
s6,daily_naive,3192,6,1556.006407
s6,daily_naive,3192,7,1144.545595
s6,daily_naive,3192,8,1195.809712
s6,daily_naive,3192,9,1108.091516
s6,daily_naive,3192,10,1124.871345
s6,daily_naive,3192,11,1020.413838
s6,daily_naive,3192,12,1040.114309
s6,daily_naive,3192,13,1053.974648
s6,daily_naive,3192,14,1408.793506
s6,daily_naive,3192,15,1174.756405
s6,daily_naive,3192,16,1668.920680
s6,daily_naive,3192,17,2078.978965
s6,daily_naive,3192,18,1649.869538
s6,daily_naive,3192,19,2519.520641
s6,daily_naive,3192,20,2564.442410
s6,daily_naive,3192,21,2690.350607
s6,daily_naive,3192,22,2599.585692
s6,daily_naive,3192,23,2658.072591
s6,daily_naive,3216,0,2625.642921
s6,daily_naive,3216,1,3276.000290
s6,daily_naive,3216,2,2467.241732
s6,daily_naive,3216,3,2832.601543
s6,daily_naive,3216,4,2260.154393
s6,daily_naive,3216,5,1943.926285
s6,daily_naive,3216,6,2014.743549
s6,daily_naive,3216,7,1687.365993
s6,daily_naive,3216,8,1431.723203
s6,daily_naive,3216,9,1384.023120
s6,daily_naive,3216,10,1497.883281
s6,daily_naive,3216,11,1312.313056
s6,daily_naive,3216,12,1296.342102
s6,daily_naive,3216,13,1505.308935
s6,daily_naive,3216,14,1692.890734
s6,daily_naive,3216,15,1577.472686
s6,daily_naive,3216,16,2207.247813
s6,daily_naive,3216,17,2039.667441
s6,daily_naive,3216,18,2416.404642
s6,daily_naive,3216,19,2807.950407
s6,daily_naive,3216,20,2909.388587
s6,daily_naive,3216,21,2929.279346
s6,daily_naive,3216,22,3009.989276
s6,daily_naive,3216,23,3124.360626
s6,daily_naive,3240,0,3299.280247
s6,daily_naive,3240,1,3041.469452
s6,daily_naive,3240,2,3123.125651
s6,daily_naive,3240,3,2759.708541
s6,daily_naive,3240,4,2936.672868
s6,daily_naive,3240,5,2436.620021
s6,daily_naive,3240,6,2409.614909
s6,daily_naive,3240,7,1812.237491
s6,daily_naive,3240,8,1838.064712
s6,daily_naive,3240,9,1827.883062
s6,daily_naive,3240,10,1337.137674
s6,daily_naive,3240,11,1495.002253
s6,daily_naive,3240,12,1449.284900
s6,daily_naive,3240,13,1790.641873
s6,daily_naive,3240,14,1685.394231
s6,daily_naive,3240,15,2007.452195
s6,daily_naive,3240,16,2151.274396
s6,daily_naive,3240,17,2363.358603
s6,daily_naive,3240,18,2317.760513
s6,daily_naive,3240,19,2882.542477
s6,daily_naive,3240,20,2641.207967
s6,daily_naive,3240,21,3258.843539
s6,daily_naive,3240,22,3177.493406
s6,daily_naive,3240,23,3051.261182
s6,daily_naive,3264,0,3136.490240
s6,daily_naive,3264,1,2807.816362
s6,daily_naive,3264,2,2872.722600
s6,daily_naive,3264,3,2803.967190
s6,daily_naive,3264,4,2970.086287
s6,daily_naive,3264,5,2163.487495
s6,daily_naive,3264,6,2154.097075
s6,daily_naive,3264,7,1822.606763
s6,daily_naive,3264,8,1875.777574
s6,daily_naive,3264,9,1887.550485
s6,daily_naive,3264,10,1394.803951
s6,daily_naive,3264,11,1551.951298
s6,daily_naive,3264,12,1711.900338
s6,daily_naive,3264,13,1533.523786
s6,daily_naive,3264,14,1673.426580
s6,daily_naive,3264,15,1803.008185
s6,daily_naive,3264,16,2048.714240
s6,daily_naive,3264,17,2276.533742
s6,daily_naive,3264,18,2316.126341
s6,daily_naive,3264,19,2574.945474
s6,daily_naive,3264,20,2601.465549
s6,daily_naive,3264,21,2925.507422
s6,daily_naive,3264,22,2991.815257
s6,daily_naive,3264,23,3160.153319
s6,daily_naive,3288,0,2930.821242
s6,daily_naive,3288,1,2834.418459
s6,daily_naive,3288,2,2499.144053
s6,daily_naive,3288,3,2680.257316
s6,daily_naive,3288,4,2377.257290
s6,daily_naive,3288,5,2054.840284
s6,daily_naive,3288,6,1969.365441
s6,daily_naive,3288,7,1884.636734
s6,daily_naive,3288,8,1617.642845
s6,daily_naive,3288,9,1456.456963
s6,daily_naive,3288,10,1389.472730
s6,daily_naive,3288,11,1065.729614
s6,daily_naive,3288,12,1200.144466
s6,daily_naive,3288,13,1346.325003
s6,daily_naive,3288,14,1161.970123
s6,daily_naive,3288,15,1485.568578
s6,daily_naive,3288,16,1921.057255
s6,daily_naive,3288,17,1726.077606
s6,daily_naive,3288,18,2030.321902
s6,daily_naive,3288,19,2261.380641
s6,daily_naive,3288,20,2584.479542
s6,daily_naive,3288,21,2358.724095
s6,daily_naive,3288,22,2737.401578
s6,daily_naive,3288,23,2877.522908
s6,daily_naive,3312,0,2638.640779
s6,daily_naive,3312,1,2358.513518
s6,daily_naive,3312,2,2647.601605
s6,daily_naive,3312,3,2312.821001
s6,daily_naive,3312,4,2101.932238
s6,daily_naive,3312,5,2027.009756
s6,daily_naive,3312,6,1665.009235
s6,daily_naive,3312,7,1329.654093
s6,daily_naive,3312,8,935.736740
s6,daily_naive,3312,9,1320.373062
s6,daily_naive,3312,10,946.847989
s6,daily_naive,3312,11,871.416319
s6,daily_naive,3312,12,1010.347219
s6,daily_naive,3312,13,1133.382138
s6,daily_naive,3312,14,932.725574
s6,daily_naive,3312,15,1241.089596
s6,daily_naive,3312,16,1322.336635
s6,daily_naive,3312,17,1452.098883
s6,daily_naive,3312,18,1731.225868
s6,daily_naive,3312,19,1925.930442
s6,daily_naive,3312,20,2146.732934
s6,daily_naive,3312,21,2079.105393
s6,daily_naive,3312,22,2247.183317
s6,daily_naive,3312,23,2544.728736
s6,daily_naive,3336,0,2158.546818
s6,daily_naive,3336,1,2284.388023
s6,daily_naive,3336,2,1972.841746
s6,daily_naive,3336,3,1923.752731
s6,daily_naive,3336,4,1842.917814
s6,daily_naive,3336,5,1736.601531
s6,daily_naive,3336,6,1550.863982
s6,daily_naive,3336,7,1065.768702
s6,daily_naive,3336,8,1255.724572
s6,daily_naive,3336,9,710.845130
s6,daily_naive,3336,10,1025.222125
s6,daily_naive,3336,11,584.002226
s6,daily_naive,3336,12,678.134873
s6,daily_naive,3336,13,999.795596
s6,daily_naive,3336,14,990.510139
s6,daily_naive,3336,15,1334.801142
s6,daily_naive,3336,16,1436.775709
s6,daily_naive,3336,17,1633.541233
s6,daily_naive,3336,18,1995.658577
s6,daily_naive,3336,19,1972.310990
s6,daily_naive,3336,20,2136.938582
s6,daily_naive,3336,21,2401.031028
s6,daily_naive,3336,22,2458.166261
s6,daily_naive,3336,23,2538.889671
s6,daily_naive,3360,0,2561.577206
s6,daily_naive,3360,1,2567.875890
s6,daily_naive,3360,2,2189.004304
s6,daily_naive,3360,3,1876.741418
s6,daily_naive,3360,4,1980.041720
s6,daily_naive,3360,5,1878.403451
s6,daily_naive,3360,6,1618.954397
s6,daily_naive,3360,7,1200.176516
s6,daily_naive,3360,8,959.205655
s6,daily_naive,3360,9,842.658308
s6,daily_naive,3360,10,1090.076380
s6,daily_naive,3360,11,907.595599
s6,daily_naive,3360,12,1218.788465
s6,daily_naive,3360,13,1452.693739
s6,daily_naive,3360,14,1402.272712
s6,daily_naive,3360,15,1505.938663
s6,daily_naive,3360,16,1682.145664
s6,daily_naive,3360,17,1954.120704
s6,daily_naive,3360,18,2422.972172
s6,daily_naive,3360,19,2258.209357
s6,daily_naive,3360,20,2298.659759
s6,daily_naive,3360,21,2732.116567
s6,daily_naive,3360,22,2951.872566
s6,daily_naive,3360,23,2615.275383
s6,daily_naive,3384,0,2577.081133
s6,daily_naive,3384,1,2444.336562
s6,daily_naive,3384,2,2595.691188
s6,daily_naive,3384,3,2249.670787
s6,daily_naive,3384,4,2541.911831
s6,daily_naive,3384,5,1929.354904
s6,daily_naive,3384,6,2113.849700
s6,daily_naive,3384,7,1779.945690
s6,daily_naive,3384,8,1249.187787
s6,daily_naive,3384,9,1486.100265
s6,daily_naive,3384,10,1650.064971
s6,daily_naive,3384,11,1491.843627
s6,daily_naive,3384,12,1328.496478
s6,daily_naive,3384,13,1460.849659
s6,daily_naive,3384,14,1637.308557
s6,daily_naive,3384,15,1818.843534
s6,daily_naive,3384,16,1980.407238
s6,daily_naive,3384,17,2075.583599
s6,daily_naive,3384,18,2263.939885
s6,daily_naive,3384,19,2325.633205
s6,daily_naive,3384,20,2825.958099
s6,daily_naive,3384,21,2938.460102
s6,daily_naive,3384,22,2889.157882
s6,daily_naive,3384,23,3296.866918
s6,daily_naive,3408,0,2984.713076
s6,daily_naive,3408,1,3249.832748
s6,daily_naive,3408,2,2860.785664
s6,daily_naive,3408,3,2667.853512
s6,daily_naive,3408,4,2651.675120
s6,daily_naive,3408,5,2206.584238
s6,daily_naive,3408,6,2386.927807
s6,daily_naive,3408,7,2261.198639
s6,daily_naive,3408,8,1799.137052
s6,daily_naive,3408,9,1767.114558
s6,daily_naive,3408,10,1454.843036
s6,daily_naive,3408,11,1661.881677
s6,daily_naive,3408,12,1802.868657
s6,daily_naive,3408,13,1616.923644
s6,daily_naive,3408,14,1875.781512
s6,daily_naive,3408,15,2026.551947
s6,daily_naive,3408,16,2129.824463
s6,daily_naive,3408,17,2644.817712
s6,daily_naive,3408,18,2962.327025
s6,daily_naive,3408,19,2623.401256
s6,daily_naive,3408,20,3054.889367
s6,daily_naive,3408,21,2748.970827
s6,daily_naive,3408,22,3167.908332
s6,daily_naive,3408,23,3240.465339
s7,seasonal_naive,3264,0,6083.955269
s7,seasonal_naive,3264,1,6114.957527
s7,seasonal_naive,3264,2,4601.595726
s7,seasonal_naive,3264,3,5078.169231
s7,seasonal_naive,3264,4,4434.733709
s7,seasonal_naive,3264,5,4311.741738
s7,seasonal_naive,3264,6,3661.951967
s7,seasonal_naive,3264,7,2849.798246
s7,seasonal_naive,3264,8,3266.302973
s7,seasonal_naive,3264,9,2977.509206
s7,seasonal_naive,3264,10,2855.460839
s7,seasonal_naive,3264,11,3026.582018
s7,seasonal_naive,3264,12,3200.600808
s7,seasonal_naive,3264,13,3057.245609
s7,seasonal_naive,3264,14,2923.077130
s7,seasonal_naive,3264,15,3298.222714
s7,seasonal_naive,3264,16,4655.361048
s7,seasonal_naive,3264,17,4848.964700
s7,seasonal_naive,3264,18,5022.403512
s7,seasonal_naive,3264,19,5161.542478
s7,seasonal_naive,3264,20,5563.177925
s7,seasonal_naive,3264,21,5700.083709
s7,seasonal_naive,3264,22,5601.464767
s7,seasonal_naive,3264,23,5385.585190
s7,seasonal_naive,3288,0,6168.802961
s7,seasonal_naive,3288,1,5196.858603
s7,seasonal_naive,3288,2,4522.550119
s7,seasonal_naive,3288,3,3838.293838
s7,seasonal_naive,3288,4,3563.601073
s7,seasonal_naive,3288,5,3589.816179
s7,seasonal_naive,3288,6,3162.857899
s7,seasonal_naive,3288,7,2445.932583
s7,seasonal_naive,3288,8,2243.096632
s7,seasonal_naive,3288,9,1927.055333
s7,seasonal_naive,3288,10,1571.741995
s7,seasonal_naive,3288,11,2442.079951
s7,seasonal_naive,3288,12,2275.775820
s7,seasonal_naive,3288,13,3257.229013
s7,seasonal_naive,3288,14,2482.784958
s7,seasonal_naive,3288,15,3095.026636
s7,seasonal_naive,3288,16,3876.579836
s7,seasonal_naive,3288,17,3917.886406
s7,seasonal_naive,3288,18,3924.212586
s7,seasonal_naive,3288,19,4417.459546
s7,seasonal_naive,3288,20,5038.839033
s7,seasonal_naive,3288,21,5281.110777
s7,seasonal_naive,3288,22,5176.291019
s7,seasonal_naive,3288,23,5484.663520
s7,seasonal_naive,3312,0,5298.700301
s7,seasonal_naive,3312,1,4785.266642
s7,seasonal_naive,3312,2,4319.385014
s7,seasonal_naive,3312,3,3802.088641
s7,seasonal_naive,3312,4,3629.788566
s7,seasonal_naive,3312,5,3309.290904
s7,seasonal_naive,3312,6,2597.860194
s7,seasonal_naive,3312,7,2377.272833
s7,seasonal_naive,3312,8,1840.268526
s7,seasonal_naive,3312,9,1298.646141
s7,seasonal_naive,3312,10,1388.161603
s7,seasonal_naive,3312,11,2063.793240
s7,seasonal_naive,3312,12,2135.005619
s7,seasonal_naive,3312,13,2812.739251
s7,seasonal_naive,3312,14,2651.325053
s7,seasonal_naive,3312,15,3356.802267
s7,seasonal_naive,3312,16,3972.383531
s7,seasonal_naive,3312,17,4317.207511
s7,seasonal_naive,3312,18,4192.792371
s7,seasonal_naive,3312,19,4708.884221
s7,seasonal_naive,3312,20,5104.728035
s7,seasonal_naive,3312,21,4906.639627
s7,seasonal_naive,3312,22,5483.850849
s7,seasonal_naive,3312,23,5630.759526
s7,seasonal_naive,3336,0,4957.134718
s7,seasonal_naive,3336,1,5547.509753
s7,seasonal_naive,3336,2,4430.323416
s7,seasonal_naive,3336,3,4066.290560
s7,seasonal_naive,3336,4,3630.917032
s7,seasonal_naive,3336,5,3047.184540
s7,seasonal_naive,3336,6,3045.475486
s7,seasonal_naive,3336,7,2578.489775
s7,seasonal_naive,3336,8,2898.662794
s7,seasonal_naive,3336,9,2392.430173
s7,seasonal_naive,3336,10,2339.808465
s7,seasonal_naive,3336,11,2167.530394
s7,seasonal_naive,3336,12,1959.677622
s7,seasonal_naive,3336,13,2721.517878
s7,seasonal_naive,3336,14,2847.529966
s7,seasonal_naive,3336,15,3915.604094
s7,seasonal_naive,3336,16,4054.023375
s7,seasonal_naive,3336,17,5115.434428
s7,seasonal_naive,3336,18,5240.701508
s7,seasonal_naive,3336,19,5662.216831
s7,seasonal_naive,3336,20,5757.381192
