series,t,y
s0,1362,15.044312
s0,1363,12.600703
s0,1364,15.630606
s0,1365,16.742263
s0,1366,19.521582
s0,1367,22.541728
s0,1368,24.186591
s0,1369,28.683530
s0,1370,28.362636
s0,1371,28.421643
s0,1372,33.000272
s0,1373,30.760623
s0,1374,32.054857
s0,1375,31.682900
s0,1376,26.982528
s0,1377,29.875299
s0,1378,28.285395
s0,1379,25.598728
s0,1380,23.673652
s0,1381,19.804668
s0,1382,20.087265
s0,1383,20.722675
s0,1384,16.776981
s0,1385,15.434395
s0,1386,15.027634
s0,1387,19.497137
s0,1388,14.892222
s0,1389,19.669914
s0,1390,20.133582
s0,1391,24.933148
s0,1392,25.997736
s0,1393,25.792947
s0,1394,25.355941
s0,1395,31.719811
s0,1396,32.984568
s0,1397,29.625812
s0,1398,32.796249
s0,1399,29.982642
s0,1400,29.150400
s0,1401,26.468850
s0,1402,28.797603
s0,1403,25.722749
s0,1404,23.918525
s0,1405,23.285294
s0,1406,20.002007
s0,1407,18.106873
s0,1408,16.991326
s0,1409,13.178428
s0,1410,14.438815
s0,1411,12.717856
s0,1412,13.885216
s0,1413,16.324368
s0,1414,19.699020
s0,1415,23.091665
s0,1416,19.999226
s0,1417,23.947449
s0,1418,25.347907
s0,1419,27.821547
s0,1420,29.039080
s0,1421,29.342557
s0,1422,27.342601
s0,1423,29.102534
s0,1424,28.952095
s0,1425,25.283287
s0,1426,27.463984
s0,1427,21.844256
s0,1428,18.985824
s0,1429,18.254089
s0,1430,15.288936
s0,1431,11.707811
s0,1432,12.433777
s0,1433,14.082071
s0,1434,14.313968
s0,1435,10.330051
s0,1436,13.341215
s0,1437,13.234077
s0,1438,14.992855
s0,1439,18.357673
s0,1440,19.627779
s0,1441,20.448391
s0,1442,20.514009
s0,1443,21.730357
s0,1444,24.572494
s0,1445,25.869907
s0,1446,26.311116
s0,1447,26.369408
s0,1448,25.774848
s0,1449,18.983504
s0,1450,22.513297
s0,1451,17.362749
s0,1452,18.655184
s0,1453,15.249687
s0,1454,13.703941
s0,1455,10.090768
s0,1456,10.059937
s0,1457,5.748592
s0,1458,10.148519
s0,1459,8.077002
s0,1460,5.205773
s0,1461,12.265986
s0,1462,14.860547
s0,1463,12.663937
s0,1464,18.040624
s0,1465,16.940678
s0,1466,16.418244
s0,1467,21.109377
s0,1468,23.461206
s0,1469,23.943886
s0,1470,24.165757
s0,1471,24.204480
s0,1472,23.285877
s0,1473,21.336344
s0,1474,19.082466
s0,1475,17.715005
s0,1476,15.537612
s0,1477,13.581068
s0,1478,10.412983
s0,1479,9.699461
s0,1480,9.479864
s0,1481,9.101415
s0,1482,8.293678
s0,1483,8.442276
s0,1484,10.462815
s0,1485,12.259399
s0,1486,13.783173
s0,1487,11.911202
s0,1488,16.144026
s0,1489,20.167713
s0,1490,21.892428
s0,1491,23.916124
s0,1492,24.710475
s0,1493,23.752598
s0,1494,27.462144
s0,1495,23.176784
s0,1496,26.252135
s0,1497,23.502526
s0,1498,19.643753
s0,1499,19.567624
s0,1500,20.190468
s0,1501,15.388437
s0,1502,12.601672
s0,1503,12.559965
s0,1504,10.583856
s0,1505,9.236357
s0,1506,11.809977
s0,1507,12.806023
s0,1508,11.592857
s0,1509,14.733085
s0,1510,15.081836
s0,1511,17.620340
s0,1512,20.197444
s0,1513,24.609371
s0,1514,25.111015
s0,1515,24.506131
s0,1516,28.349699
s0,1517,28.117152
s0,1518,28.143907
s0,1519,27.419065
s0,1520,28.065208
s0,1521,26.881759
s0,1522,24.817872
s0,1523,21.444285
s0,1524,19.004059
s0,1525,20.003297
s0,1526,18.285128
s0,1527,19.964280
s0,1528,15.039216
s0,1529,16.282153
s0,1530,16.406285
s0,1531,14.784036
s0,1532,15.915369
s0,1533,16.483823
s0,1534,21.772462
s0,1535,18.547843
s0,1536,23.063892
s0,1537,27.503540
s0,1538,27.132667
s0,1539,28.130251
s0,1540,30.764917
s0,1541,32.107049
s0,1542,32.511784
s0,1543,31.844285
s0,1544,31.851844
s0,1545,30.945509
s0,1546,26.051279
s0,1547,25.328029
s0,1548,25.291218
s0,1549,22.641506
s0,1550,20.330683
s0,1551,19.393961
s0,1552,18.584058
s0,1553,14.896921
s0,1554,14.036889
s0,1555,14.423906
s0,1556,20.034491
s0,1557,16.630902
s0,1558,19.579984
s0,1559,21.562948
s0,1560,25.549408
s0,1561,23.152942
s0,1562,27.759462
s0,1563,31.375409
s0,1564,32.435538
s0,1565,32.048555
s0,1566,31.186373
s0,1567,34.076162
s0,1568,27.717189
s0,1569,30.613327
s0,1570,28.118040
s0,1571,26.234602
s0,1572,23.552620
s0,1573,21.289623
s0,1574,20.421468
s0,1575,15.326701
s0,1576,13.798005
s0,1577,15.141668
s0,1578,14.577400
s0,1579,14.909730
s0,1580,17.869770
s0,1581,15.544379
s0,1582,19.202110
s0,1583,20.413638
s0,1584,25.522035
s0,1585,21.426622
s0,1586,24.587753
s0,1587,26.247106
s0,1588,30.220189
s0,1589,27.450813
s0,1590,31.542793
s0,1591,31.028026
s0,1592,28.909353
s0,1593,26.804514
s0,1594,21.809035
s0,1595,22.511556
s0,1596,17.710925
s0,1597,17.199681
s0,1598,16.026041
s0,1599,13.401094
s0,1600,13.996917
s0,1601,11.322265
s0,1602,8.632185
s0,1603,9.541226
s0,1604,9.854523
s0,1605,12.515741
s0,1606,16.534772
s0,1607,17.139073
s0,1608,18.807680
s0,1609,18.144868
s0,1610,25.790662
s0,1611,23.483505
s0,1612,28.541983
s0,1613,23.964252
s0,1614,24.597486
s0,1615,29.277715
s0,1616,22.487522
s0,1617,23.498356
s0,1618,20.526664
s0,1619,17.737206
s0,1620,20.330401
s0,1621,13.104447
s0,1622,14.130941
s0,1623,12.723149
s0,1624,7.988813
s0,1625,5.700571
s0,1626,5.547101
s0,1627,7.327011
s0,1628,9.704565
s0,1629,11.104320
s0,1630,11.875234
s0,1631,13.897254
s0,1632,17.658764
s0,1633,19.369331
s0,1634,20.650683
s0,1635,20.694858
s0,1636,24.183504
s0,1637,24.020139
s0,1638,22.803464
s0,1639,22.807170
s0,1640,24.905224
s0,1641,24.634617
s0,1642,19.197114
s0,1643,14.815377
s0,1644,17.040230
s0,1645,12.620524
s0,1646,13.349706
s0,1647,9.966081
s0,1648,12.915659
s0,1649,8.785936
s0,1650,9.840686
s0,1651,6.792046
s0,1652,5.096829
s0,1653,11.172779
s0,1654,13.114186
s0,1655,15.863536
s0,1656,15.986576
s0,1657,16.971724
s0,1658,18.507000
s0,1659,23.713453
s0,1660,25.343978
s0,1661,23.717044
s0,1662,24.661185
s0,1663,24.187029
s0,1664,21.642591
s0,1665,23.847311
s0,1666,23.353626
s0,1667,19.844118
s0,1668,15.988509
s0,1669,16.012565
s0,1670,16.721712
s0,1671,16.429879
s0,1672,12.323331
s0,1673,9.975012
s0,1674,7.932996
s0,1675,9.055449
s0,1676,12.333408
s0,1677,14.256513
s0,1678,16.111704
s0,1679,17.359119
s0,1680,17.530845
s0,1681,19.697788
s0,1682,24.534639
s0,1683,24.785404
s0,1684,29.612109
s0,1685,26.136793
s0,1686,31.589440
s0,1687,27.696289
s0,1688,28.464326
s0,1689,27.335030
s0,1690,24.910952
s0,1691,20.448548
s0,1692,20.963702
s0,1693,22.234458
s0,1694,15.950731
s0,1695,13.523899
s0,1696,14.974879
s0,1697,13.988055
s0,1698,12.425412
s0,1699,13.677627
s0,1700,15.022761
s0,1701,16.510974
s0,1702,19.192646
s0,1703,22.091996
s0,1704,23.746646
s0,1705,25.835741
s0,1706,29.993184
s0,1707,30.796236
s0,1708,25.731761
s0,1709,30.682809
s0,1710,29.081395
s0,1711,30.291037
s0,1712,31.885416
s0,1713,29.110490
s0,1714,27.136868
s0,1715,28.041410
s0,1716,21.493667
s0,1717,21.709611
s0,1718,20.833337
s0,1719,18.356610
s0,1720,15.199372
s0,1721,16.233688
s0,1722,17.292019
s0,1723,16.841396
s0,1724,17.568918
s0,1725,18.809911
s0,1726,20.171630
s0,1727,19.873696
s0,1728,23.405148
s0,1729,26.623596
s0,1730,22.839076
s0,1731,30.643872
s0,1732,31.191577
s0,1733,29.658968
s0,1734,30.409715
s0,1735,30.937722
s0,1736,31.053801
s0,1737,28.445308
s0,1738,29.172160
s0,1739,25.949944
s0,1740,21.868812
s0,1741,20.207443
s0,1742,19.296335
s0,1743,18.336971
s0,1744,16.880512
s0,1745,14.725593
s0,1746,14.733151
s0,1747,14.607712
s0,1748,16.640261
s0,1749,14.893283
s0,1750,18.964548
s0,1751,16.834677
s0,1752,22.457188
s0,1753,24.080061
s0,1754,25.460765
s0,1755,23.565796
s0,1756,30.613982
s0,1757,30.200141
s0,1758,28.930801
s0,1759,29.204985
s0,1760,26.021361
s0,1761,26.924349
s0,1762,26.795060
s0,1763,20.335180
s0,1764,24.308412
s0,1765,17.080797
s0,1766,17.024932
s0,1767,12.573511
s0,1768,13.100277
s0,1769,9.490644
s0,1770,10.055526
s0,1771,10.871594
s0,1772,10.843461
s0,1773,12.635742
s0,1774,16.100160
s0,1775,14.286543
s0,1776,16.351260
s0,1777,20.276773
s0,1778,21.097297
s0,1779,21.922727
s0,1780,24.886175
s0,1781,24.449139
s0,1782,26.043865
s0,1783,25.054641
s0,1784,23.885568
s0,1785,22.719243
s0,1786,22.704977
s0,1787,21.141233
s0,1788,16.617307
s0,1789,13.063108
s0,1790,10.276978
s0,1791,7.382524
s0,1792,7.726166
s0,1793,7.372420
s0,1794,8.312068
s0,1795,5.597482
s0,1796,11.635808
s0,1797,12.269302
s0,1798,14.169981
s0,1799,13.245120
s0,1800,16.490690
s0,1801,16.624504
s0,1802,22.524372
s0,1803,19.741165
s0,1804,22.117588
s0,1805,26.007669
s0,1806,27.983699
s0,1807,23.583441
s0,1808,22.276613
s0,1809,17.670594
s0,1810,22.781400
s0,1811,18.633378
s0,1812,13.085983
s0,1813,15.459915
s0,1814,13.159919
s0,1815,10.000573
s0,1816,8.455764
s0,1817,9.774545
s0,1818,8.770437
s0,1819,9.515066
s0,1820,11.570087
s0,1821,12.865353
s0,1822,13.911866
s0,1823,15.647512
s0,1824,14.827579
s0,1825,17.253931
s0,1826,22.377429
s0,1827,23.863952
s0,1828,25.036603
s0,1829,26.462812
s0,1830,24.619635
s0,1831,26.256003
s0,1832,23.092713
s0,1833,23.628534
s0,1834,23.486922
s0,1835,19.118495
s0,1836,21.389118
s0,1837,18.144407
s0,1838,16.734007
s0,1839,12.684179
s0,1840,9.670457
s0,1841,10.119573
s0,1842,11.992583
s0,1843,11.082542
s0,1844,13.629812
s0,1845,14.136016
s0,1846,14.757474
s0,1847,19.274627
s0,1848,22.162792
s0,1849,21.048678
s0,1850,25.117973
s0,1851,26.355263
s0,1852,27.973780
s0,1853,28.304481
s0,1854,26.885793
s0,1855,31.017921
s0,1856,26.437477
s0,1857,25.584968
s0,1858,26.511397
s0,1859,23.957920
s0,1860,20.461876
s0,1861,18.746446
s0,1862,17.746084
s0,1863,15.773543
s0,1864,16.359519
s0,1865,12.785124
s0,1866,15.075272
s0,1867,17.330599
s0,1868,16.114667
s0,1869,15.750303
s0,1870,17.775346
s0,1871,21.031198
s0,1872,22.128583
s0,1873,27.264307
s0,1874,24.360341
s0,1875,31.666092
s0,1876,27.152321
s0,1877,31.198254
s0,1878,29.871120
s0,1879,32.705949
s0,1880,29.413244
s0,1881,27.619479
s0,1882,27.278251
s0,1883,25.276642
s0,1884,20.803663
s0,1885,22.586939
s0,1886,16.127123
s0,1887,20.200134
s0,1888,16.532508
s0,1889,17.794607
s0,1890,15.039107
s0,1891,15.000825
s0,1892,18.103409
s0,1893,17.383371
s0,1894,17.479154
s0,1895,21.720391
s0,1896,21.696400
s0,1897,25.913604
s0,1898,30.028594
s0,1899,30.972657
s0,1900,30.654661
s0,1901,31.128506
s0,1902,31.097019
s0,1903,30.243796
s0,1904,30.960423
s0,1905,28.791135
s0,1906,26.694236
s0,1907,25.721020
s0,1908,19.897923
s0,1909,24.091703
s0,1910,19.940422
s0,1911,14.941552
s0,1912,15.976562
s0,1913,13.075207
s0,1914,13.631130
s0,1915,13.215699
s0,1916,17.072054
s0,1917,13.398101
s0,1918,17.432971
s0,1919,17.160021
s0,1920,21.702816
s0,1921,23.161788
s0,1922,23.210612
s0,1923,29.281546
s0,1924,30.608733
s0,1925,27.859991
s0,1926,29.725169
s0,1927,28.232962
s0,1928,27.913877
s0,1929,28.556122
s0,1930,23.869095
s0,1931,25.087585
s0,1932,19.538888
s0,1933,17.630197
s0,1934,18.723988
s0,1935,14.335635
s0,1936,9.224521
s0,1937,11.888632
s0,1938,9.058951
s0,1939,8.577153
s0,1940,10.384547
s0,1941,13.543758
s0,1942,12.757248
s0,1943,14.087866
s0,1944,17.656847
s0,1945,20.848855
s0,1946,20.885795
s0,1947,21.438428
s0,1948,21.198615
s0,1949,24.110202
s0,1950,26.856934
s0,1951,26.721601
s0,1952,25.471211
s0,1953,22.547961
s0,1954,21.274755
s0,1955,21.066991
s0,1956,15.482790
s0,1957,15.293577
s0,1958,9.701611
s0,1959,12.047925
s0,1960,8.886026
s0,1961,6.887122
s0,1962,9.632659
s0,1963,6.828368
s0,1964,7.960651
s0,1965,13.026522
s0,1966,10.504069
s0,1967,13.016136
s0,1968,15.007081
s0,1969,19.395968
s0,1970,17.107218
s0,1971,23.682639
s0,1972,22.550022
s0,1973,23.223218
s0,1974,22.565310
s0,1975,23.497482
s0,1976,25.292018
s0,1977,22.022569
s0,1978,18.552612
s0,1979,17.584518
s0,1980,16.955413
s0,1981,14.202264
s0,1982,11.766012
s0,1983,11.534929
s0,1984,9.926040
s0,1985,6.881999
s0,1986,5.332258
s0,1987,9.536913
s0,1988,12.579606
s0,1989,9.643079
s0,1990,12.469426
s0,1991,16.877587
s0,1992,19.656088
s0,1993,19.143043
s0,1994,23.067353
s0,1995,24.029441
s0,1996,23.318207
s0,1997,21.888158
s0,1998,24.050957
s0,1999,25.942893
s0,2000,25.345731
s0,2001,22.725135
s0,2002,20.627680
s0,2003,17.640989
s0,2004,15.575931
s0,2005,16.134487
s0,2006,12.019062
s0,2007,12.997860
s0,2008,10.616007
s0,2009,10.555454
s0,2010,14.510505
s0,2011,11.606167
s0,2012,11.925943
s0,2013,13.617951
s0,2014,13.343228
s0,2015,19.922522
s0,2016,21.356506
s0,2017,21.368925
s0,2018,24.665781
s0,2019,25.030188
s0,2020,28.158422
s0,2021,26.322297
s0,2022,29.318037
s0,2023,31.164715
s0,2024,28.821274
s0,2025,26.033827
s0,2026,26.980996
s0,2027,26.790989
s0,2028,22.905029
s0,2029,19.954097
s0,2030,16.716451
s0,2031,17.168297
s0,2032,18.400704
s0,2033,11.420866
s0,2034,16.057622
s0,2035,15.118210
s0,2036,18.213858
s0,2037,16.966877
s0,2038,15.470251
s0,2039,24.147634
s0,2040,21.272313
s0,2041,26.569456
s0,2042,27.100843
s0,2043,28.980413
s0,2044,30.612503
s0,2045,30.390482
s0,2046,31.902410
s0,2047,31.885936
s0,2048,31.934259
s0,2049,29.632422
s0,2050,28.332199
s0,2051,28.059351
s0,2052,22.456477
s0,2053,21.971944
s0,2054,20.720623
s0,2055,19.974693
s0,2056,16.958881
s0,2057,16.428754
s0,2058,15.448085
s0,2059,18.254206
s0,2060,16.546737
s0,2061,19.414463
s0,2062,19.792323
s0,2063,21.909065
s0,2064,21.942819
s0,2065,26.024995
s0,2066,27.774857
s0,2067,27.058627
s0,2068,29.466994
s0,2069,30.667492
s0,2070,29.157948
s0,2071,29.316406
s0,2072,32.743606
s0,2073,27.395779
s0,2074,25.934270
s0,2075,23.055726
s0,2076,25.091137
s0,2077,22.430468
s0,2078,19.441354
s0,2079,17.306358
s0,2080,15.005490
s0,2081,14.426688
s0,2082,13.415312
s0,2083,15.701102
s0,2084,16.432588
s0,2085,17.931480
s0,2086,21.278232
s0,2087,20.929992
s0,2088,22.750780
s0,2089,25.276037
s0,2090,22.994148
s0,2091,26.985542
s0,2092,25.687219
s0,2093,31.286286
s0,2094,28.101268
s0,2095,31.308046
s0,2096,29.222809
s0,2097,25.221134
s0,2098,21.643294
s0,2099,20.421689
s0,2100,21.661954
s0,2101,17.265799
s0,2102,13.331023
s0,2103,13.535749
s0,2104,15.183957
s0,2105,14.103726
s0,2106,10.352978
s0,2107,11.730302
s0,2108,12.873169
s0,2109,10.655365
s0,2110,13.685960
s0,2111,15.681218
s0,2112,18.910949
s0,2113,19.384996
s0,2114,19.764181
s0,2115,24.047457
s0,2116,23.647711
s0,2117,23.387492
s0,2118,23.545406
s0,2119,24.761492
s0,2120,26.529204
s0,2121,22.549154
s0,2122,22.784793
s0,2123,15.444855
s0,2124,15.530816
s0,2125,12.698273
s0,2126,12.255757
s0,2127,12.188561
s0,2128,8.733348
s0,2129,6.744945
s0,2130,9.912508
s0,2131,7.386932
s0,2132,9.784395
s0,2133,9.503617
s0,2134,13.005111
s0,2135,13.452069
s0,2136,17.372541
s0,2137,19.133894
s0,2138,23.598708
s0,2139,21.553726
s0,2140,21.378858
s0,2141,21.872416
s0,2142,23.044293
s0,2143,24.330707
s0,2144,21.797268
s0,2145,24.112353
s0,2146,20.365186
s0,2147,16.577056
s0,2148,15.359563
s0,2149,13.044336
s0,2150,12.462936
s0,2151,8.927015
s0,2152,11.399445
s0,2153,8.036249
s0,2154,8.016477
s0,2155,10.213172
s0,2156,8.410140
s0,2157,10.954055
s0,2158,15.562587
s0,2159,15.368886
s0,2160,17.342791
s0,2161,18.276433
s0,2162,19.477008
s0,2163,25.626522
s0,2164,23.951340
s0,2165,28.155043
s0,2166,24.411809
s0,2167,27.360050
s0,2168,24.346416
s0,2169,24.195577
s0,2170,23.946734
s0,2171,20.907933
s0,2172,19.548588
s0,2173,13.829192
s0,2174,13.801513
s0,2175,16.293532
s0,2176,11.526158
s0,2177,11.747125
s0,2178,10.848973
s0,2179,10.534422
s0,2180,10.085134
s0,2181,12.068501
s0,2182,18.393192
s0,2183,17.653386
s0,2184,18.097906
s0,2185,20.773612
s0,2186,25.696406
s0,2187,24.589272
s0,2188,26.523809
s0,2189,26.684439
s0,2190,26.875475
s0,2191,31.401181
s0,2192,27.881801
s0,2193,26.463559
s0,2194,24.499045
s0,2195,24.810045
s0,2196,21.833889
s0,2197,20.266269
s0,2198,18.218985
s0,2199,15.899559
s0,2200,14.555655
s0,2201,11.872031
s0,2202,13.707114
s0,2203,18.343436
s0,2204,13.809389
s0,2205,17.178568
s0,2206,19.469368
s0,2207,22.871775
s0,2208,27.380568
s0,2209,24.654070
s0,2210,25.901590
s0,2211,30.740027
s0,2212,30.733119
s0,2213,34.474073
s0,2214,32.764415
s0,2215,30.323580
s0,2216,30.337082
s0,2217,30.109250
s0,2218,28.623393
s0,2219,24.119671
s0,2220,20.820981
s0,2221,19.293671
s0,2222,20.942779
s0,2223,18.072813
s0,2224,14.124866
s0,2225,15.388452
s0,2226,12.900776
s0,2227,15.848711
s0,2228,15.676037
s0,2229,17.425249
s0,2230,19.820356
s0,2231,22.151921
s0,2232,23.995000
s0,2233,28.000940
s0,2234,31.663937
s0,2235,30.795531
s0,2236,30.348286
s0,2237,32.596804
s0,2238,30.440249
s0,2239,29.942529
s0,2240,28.998313
s0,2241,29.511526
s0,2242,29.286564
s0,2243,28.847561
s0,2244,25.246160
s0,2245,22.077634
s0,2246,17.830885
s0,2247,17.294210
s0,2248,16.662023
s0,2249,14.686138
s0,2250,17.474538
s0,2251,13.335953
s0,2252,14.182457
s0,2253,17.079346
s0,2254,21.210881
s0,2255,16.898134
s0,2256,20.381871
s0,2257,25.730765
s0,2258,24.375042
s0,2259,30.272522
s0,2260,26.792792
s0,2261,30.478404
s0,2262,28.749000
s0,2263,29.206347
s0,2264,25.866956
s0,2265,23.534780
s0,2266,25.539800
s0,2267,21.373225
s0,2268,18.530091
s0,2269,16.011414
s0,2270,14.029022
s0,2271,16.060451
s0,2272,10.999398
s0,2273,10.660990
s0,2274,14.256611
s0,2275,10.545612
s0,2276,11.883726
s0,2277,13.610271
s0,2278,14.065037
s0,2279,15.228877
s0,2280,20.310681
s0,2281,20.713207
s0,2282,20.992810
s0,2283,21.312249
s0,2284,22.822648
s0,2285,23.712853
s0,2286,22.056466
s0,2287,26.996558
s0,2288,24.370873
s0,2289,23.687073
s0,2290,18.797594
s0,2291,18.262493
s0,2292,16.488515
s0,2293,14.832000
s0,2294,12.364987
s0,2295,8.964370
s0,2296,11.354654
s0,2297,9.872586
s0,2298,8.515901
s0,2299,10.257918
s0,2300,11.281267
s0,2301,12.797863
s0,2302,12.438549
s0,2303,13.562072
s0,2304,15.332589
s0,2305,19.566259
s0,2306,18.922333
s0,2307,20.220364
s0,2308,23.826423
s0,2309,24.567010
s0,2310,25.018479
s0,2311,22.371455
s0,2312,23.420568
s0,2313,23.146481
s0,2314,19.276946
s0,2315,17.711265
s0,2316,15.623562
s0,2317,16.496494
s0,2318,13.619003
s0,2319,8.422701
s0,2320,6.915099
s0,2321,9.646522
s0,2322,8.055160
s0,2323,9.588248
s0,2324,10.032808
s0,2325,12.571610
s0,2326,10.093901
s0,2327,13.834476
s0,2328,17.274265
s0,2329,19.413817
s0,2330,19.550770
s0,2331,21.984973
s0,2332,23.270164
s0,2333,25.189744
s0,2334,26.626944
s0,2335,24.911376
s0,2336,24.430037
s0,2337,20.178042
s0,2338,20.302234
s0,2339,23.166246
s0,2340,15.520933
s0,2341,18.512906
s0,2342,14.062009
s0,2343,9.880907
s0,2344,14.225071
s0,2345,13.291827
s0,2346,10.304719
s0,2347,12.916590
s0,2348,11.906196
s0,2349,13.976770
s0,2350,15.967111
s0,2351,17.410266
s0,2352,20.838996
s0,2353,22.837316
s0,2354,23.462305
s0,2355,26.578301
s0,2356,26.691432
s0,2357,28.685163
s0,2358,28.095092
s0,2359,28.918348
s0,2360,30.668257
s0,2361,25.931744
s0,2362,23.120361
s0,2363,26.220753
s0,2364,22.203446
s0,2365,18.757539
s0,2366,17.600560
s0,2367,15.009272
s0,2368,16.825627
s0,2369,15.789217
s0,2370,15.499675
s0,2371,15.234069
s0,2372,12.512421
s0,2373,15.272407
s0,2374,19.387248
s0,2375,16.713416
s0,2376,23.000517
s0,2377,23.648444
s0,2378,28.318225
s0,2379,28.729189
s0,2380,32.086574
s0,2381,31.804116
s0,2382,31.785873
s0,2383,29.836312
s0,2384,31.656032
s0,2385,33.239240
s0,2386,25.085580
s0,2387,24.296281
s0,2388,26.562260
s0,2389,22.678580
s0,2390,19.481836
s0,2391,19.569160
s0,2392,17.592599
s0,2393,15.225601
s0,2394,14.930735
s0,2395,17.638237
s0,2396,17.609900
s0,2397,20.042287
s0,2398,21.001373
s0,2399,20.877321
s0,2400,26.338298
s0,2401,24.457195
s0,2402,27.097019
s0,2403,28.179936
s0,2404,28.409810
s0,2405,32.389805
s0,2406,29.919310
s0,2407,30.169108
s0,2408,31.900742
s0,2409,30.428092
s0,2410,26.310676
s0,2411,23.196080
s0,2412,22.960520
s0,2413,18.404749
s0,2414,17.315529
s0,2415,16.551131
s0,2416,15.539479
s0,2417,13.993375
s0,2418,14.261407
s0,2419,16.859139
s0,2420,16.328479
s0,2421,18.678036
s0,2422,19.433647
s0,2423,20.169693
s0,2424,19.793391
s0,2425,21.532381
s0,2426,25.428428
s0,2427,26.324198
s0,2428,26.611955
s0,2429,29.418210
s0,2430,30.848610
s0,2431,28.362113
s0,2432,27.661709
s0,2433,25.229568
s0,2434,23.198215
s0,2435,25.377962
s0,2436,17.989742
s0,2437,17.521923
s0,2438,14.985655
s0,2439,13.719461
s0,2440,14.149761
s0,2441,13.118967
s0,2442,10.885737
s0,2443,13.034910
s0,2444,10.666301
s0,2445,13.591113
s0,2446,17.385855
s0,2447,15.405739
s0,2448,18.592653
s0,2449,22.599206
s0,2450,20.652036
s0,2451,23.631646
s0,2452,24.171242
s0,2453,23.565017
s0,2454,26.152859
s0,2455,23.767650
s0,2456,26.856719
s0,2457,22.861485
s0,2458,20.731553
s0,2459,19.104060
s0,2460,17.037134
s0,2461,14.392298
s0,2462,12.786611
s0,2463,10.036550
s0,2464,8.808592
s0,2465,9.579401
s0,2466,4.977964
s0,2467,7.327171
s0,2468,9.361990
s0,2469,11.115421
s0,2470,11.552842
s0,2471,14.283703
s0,2472,15.541145
s0,2473,15.163145
s0,2474,21.549430
s0,2475,22.110799
s0,2476,21.407617
s0,2477,26.090164
s0,2478,25.083991
s0,2479,22.729397
s0,2480,24.709895
s0,2481,22.544450
s0,2482,21.370876
s0,2483,17.177416
s0,2484,15.209675
s0,2485,12.749802
s0,2486,11.312015
s0,2487,6.866671
s0,2488,11.082327
s0,2489,6.717627
s0,2490,9.307664
s0,2491,6.658981
s0,2492,9.794586
s0,2493,9.048486
s0,2494,12.663239
s0,2495,12.151543
s0,2496,15.925600
s0,2497,20.094091
s0,2498,21.410026
s0,2499,23.102101
s0,2500,22.834015
s0,2501,21.603805
s0,2502,24.077200
s0,2503,24.534605
s0,2504,27.041721
s0,2505,24.439964
s0,2506,22.506340
s0,2507,19.270496
s0,2508,17.097650
s0,2509,17.354874
s0,2510,13.943354
s0,2511,12.482998
s0,2512,14.961343
s0,2513,9.666406
s0,2514,10.659347
s0,2515,11.129443
s0,2516,11.433495
s0,2517,11.636781
s0,2518,17.736841
s0,2519,15.519969
s0,2520,18.547817
s0,2521,22.630141
s0,2522,22.308943
s0,2523,25.855433
s0,2524,27.113820
s0,2525,28.092253
s0,2526,28.665977
s0,2527,26.509210
s0,2528,27.228019
s0,2529,29.033191
s0,2530,27.323674
s0,2531,22.740875
s0,2532,23.471368
s0,2533,18.294738
s0,2534,15.817666
s0,2535,13.243653
s0,2536,13.544280
s0,2537,15.383678
s0,2538,13.973083
s0,2539,17.540358
s0,2540,17.135586
s0,2541,16.604829
s0,2542,18.574959
s0,2543,20.615876
s0,2544,24.725895
s0,2545,24.674240
s0,2546,27.281752
s0,2547,27.867040
s0,2548,32.470312
s0,2549,30.705292
s0,2550,30.569001
s0,2551,28.961430
s0,2552,32.197694
s0,2553,28.485664
s0,2554,27.709670
s0,2555,25.277541
s0,2556,23.601282
s0,2557,18.687637
s0,2558,18.699997
s0,2559,16.584216
s0,2560,20.546045
s0,2561,18.424782
s0,2562,16.700923
s0,2563,20.248618
s0,2564,19.104328
s0,2565,16.166437
s0,2566,17.898964
s0,2567,22.288298
s0,2568,23.788712
s0,2569,26.272619
